Instance,Income
125010,163358.0601
125011,30168.26158
125012,41185.82398
125013,187947.8578
125014,150358.311
125015,7485.892421
125016,141409.1614
125017,17878.70518
125018,49533.18386
125019,54637.73025
125020,33428.51431
125021,28177.72078
125022,33886.93012
125023,18594.70919
125024,45405.66413
125025,19751.25602
125026,97295.99661
125027,99470.00821
125028,91217.40883
125029,386100.2792
125030,6901.073718
125031,202384.8115
125032,57773.13738
125033,39036.95864
125034,72340.37895
125035,78477.60024
125036,250713.4959
125037,272003.0549
125038,18211.28867
125039,30132.48411
125040,43259.8463
125041,315222.8054
125042,88337.64394
125043,254858.9595
125044,85955.39864
125045,113884.2757
125046,19142.32258
125047,27096.42601
125048,41552.74116
125049,154583.3635
125050,72444.1985
125051,19273.61007
125052,37067.61814
125053,633780.6734
125054,16913.19892
125055,120199.0811
125056,23826.85718
125057,759120.5376
125058,45246.90137
125059,81079.38553
125060,78971.57609
125061,48274.32622
125062,133257.1968
125063,205485.7859
125064,248307.8649
125065,158891.6421
125066,128038.638
125067,38747.2008
125068,21447.16822
125069,301327.1171
125070,13423.11971
125071,62672.9026
125072,47089.02048
125073,82071.21321
125074,304039.265
125075,66113.45553
125076,16164.35945
125077,58362.75701
125078,51136.44679
125079,31969.42767
125080,131182.9338
125081,154938.1854
125082,71791.6812
125083,46065.38402
125084,66825.71078
125085,67916.09714
125086,25172.84446
125087,143204.0631
125088,11514.54382
125089,48258.82926
125090,52920.11802
125091,69285.78943
125092,81835.88228
125093,28959.19437
125094,39331.25429
125095,85928.15615
125096,22983.51747
125097,36311.06591
125098,34025.97109
125099,17160.73937
125100,417562.7743
125101,25676.3104
125102,48517.94026
125103,29939.91223
125104,74767.87434
125105,53288.02717
125106,64235.45151
125107,37420.73254
125108,37199.40198
125109,27248.47247
125110,71068.84525
125111,157283.9979
125112,130809.2372
125113,35590.84842
125114,12058.98673
125115,271825.8692
125116,87884.03073
125117,31314.37751
125118,33187.07809
125119,79156.06046
125120,36596.91688
125121,40432.67139
125122,91298.12814
125123,149407.3926
125124,9203.934267
125125,76171.31954
125126,66188.59634
125127,12273.7502
125128,128010.8953
125129,9867.878306
125130,41731.58248
125131,167787.4609
125132,180174.99
125133,16608.84292
125134,192440.0567
125135,109631.8307
125136,114064.6322
125137,941705.2823
125138,22310.03784
125139,37752.37402
125140,8375.405525
125141,73231.32958
125142,29809.07593
125143,141327.8983
125144,44750.61957
125145,59949.9581
125146,77345.90103
125147,23419.38771
125148,267811.1395
125149,36317.74958
125150,25251.67167
125151,19967.43246
125152,50212.57669
125153,20830.45386
125154,80461.77101
125155,268912.7874
125156,66658.97647
125157,193184.7189
125158,441362.1386
125159,38984.59311
125160,47023.46288
125161,13616.18081
125162,198219.5381
125163,187799.1458
125164,59402.87061
125165,500469.174
125166,427300.5335
125167,103897.6506
125168,98376.65589
125169,133890.8669
125170,93102.94874
125171,32401.59491
125172,56491.84349
125173,63303.13985
125174,65284.46371
125175,57812.92625
125176,51590.48388
125177,17047.50698
125178,262641.6171
125179,43178.60465
125180,42278.0181
125181,24147.29856
125182,10390.97371
125183,506148.3729
125184,48193.97695
125185,91555.12822
125186,4255.067897
125187,410724.2522
125188,30341.7424
125189,5914.231418
125190,75845.06166
125191,57061.19468
125192,25388.46532
125193,66337.28412
125194,73455.83883
125195,138424.9188
125196,98508.38157
125197,33757.90218
125198,102082.3028
125199,129280.5435
125200,184874.882
125201,131977.4424
125202,79861.59649
125203,102484.8954
125204,76410.2042
125205,59478.11619
125206,82929.72072
125207,63454.13103
125208,211502.481
125209,97740.49524
125210,152799.5846
125211,397909.9881
125212,271926.7375
125213,7108.951692
125214,44215.72374
125215,34110.20981
125216,43867.32047
125217,372322.9499
125218,133705.8077
125219,24268.40292
125220,198776.1397
125221,123011.6381
125222,17879.79184
125223,65673.9943
125224,33869.87485
125225,68002.61151
125226,204173.2481
125227,10462.18928
125228,190196.5428
125229,548516.0814
125230,42101.31933
125231,15435.67327
125232,83557.2603
125233,71994.005
125234,26196.7671
125235,97233.56815
125236,41929.18061
125237,45162.44758
125238,296676.5241
125239,684374.7906
125240,55323.42324
125241,30485.25878
125242,23536.43534
125243,56947.64503
125244,61685.35207
125245,69441.46098
125246,47338.50372
125247,75663.74485
125248,37265.29253
125249,164716.8968
125250,53949.5293
125251,35685.82669
125252,133881.989
125253,70966.96865
125254,343184.1302
125255,59170.35428
125256,70926.33631
125257,107460.9255
125258,41772.8338
125259,22041.51293
125260,159841.5875
125261,221851.6522
125262,28656.35899
125263,52740.11698
125264,214375.3025
125265,41165.47888
125266,114858.2698
125267,9422.212565
125268,82098.65583
125269,53735.38269
125270,664939.7018
125271,92415.16498
125272,39805.64346
125273,202362.8724
125274,42742.89979
125275,56806.87561
125276,28625.07734
125277,36108.68142
125278,28387.936
125279,65491.01693
125280,57550.85631
125281,27287.71632
125282,43630.39542
125283,105425.3059
125284,232101.8001
125285,62577.2341
125286,417343.4658
125287,32695.2385
125288,549310.0184
125289,183627.8454
125290,361368.7721
125291,186662.7297
125292,58851.23936
125293,35275.25317
125294,9052.453579
125295,51997.93063
125296,54257.37411
125297,60648.70198
125298,133313.0829
125299,71679.09934
125300,362048.818
125301,11508.68199
125302,38273.01361
125303,34379.78076
125304,15935.56242
125305,37840.8239
125306,108440.5612
125307,103870.7114
125308,155790.5465
125309,48344.51066
125310,21897.45783
125311,63284.70079
125312,44021.31003
125313,329136.7448
125314,21912.38379
125315,4803.314919
125316,114672.6528
125317,101619.0181
125318,42356.61062
125319,10496.87959
125320,119857.4205
125321,542104.5508
125322,151607.3853
125323,39600.57299
125324,22895.70759
125325,101623.8829
125326,19194.3872
125327,63379.22369
125328,46747.14499
125329,48234.45477
125330,54908.83334
125331,69114.47078
125332,61036.33866
125333,4794.906047
125334,32423.81148
125335,97915.34567
125336,73217.85348
125337,116890.8892
125338,287222.4679
125339,269776.055
125340,59085.49967
125341,27780.39229
125342,417768.828
125343,127179.9166
125344,7755.304644
125345,441965.1235
125346,37520.58855
125347,55076.01181
125348,532603.7947
125349,20036.73813
125350,141104.5525
125351,104542.4224
125352,87437.61365
125353,32229.31197
125354,79241.7784
125355,34013.45709
125356,30512.50744
125357,86155.57493
125358,303247.3358
125359,19296.02099
125360,19952.46954
125361,929655.9145
125362,138948.4328
125363,61526.14701
125364,18685.97774
125365,87089.12756
125366,125327.4922
125367,257182.8322
125368,8410.515412
125369,48909.88114
125370,183767.1883
125371,66162.99906
125372,68296.02082
125373,192403.9586
125374,25174.81964
125375,9833.588298
125376,229506.6954
125377,55922.68777
125378,64959.65084
125379,123106.9331
125380,45859.22596
125381,625656.8464
125382,24719.13022
125383,134921.429
125384,89891.95629
125385,86699.84296
125386,123113.7533
125387,92290.19729
125388,424687.1565
125389,35601.76696
125390,61375.20439
125391,42049.72267
125392,63109.10297
125393,254176.5732
125394,46724.42835
125395,139725.879
125396,88826.29405
125397,63013.81005
125398,250012.254
125399,200297.7639
125400,46119.00508
125401,24235.48383
125402,130257.3057
125403,44538.26104
125404,74657.24587
125405,473578.1207
125406,88643.10298
125407,126530.6969
125408,56756.53737
125409,15200.44367
125410,59431.99282
125411,112382.3318
125412,16242.60945
125413,139600.9648
125414,61645.14195
125415,54092.42871
125416,65361.2601
125417,140683.0302
125418,310058.5393
125419,110235.8722
125420,11199.33518
125421,92657.22636
125422,173172.1359
125423,115336.6632
125424,19679.28711
125425,6602.707974
125426,63666.30503
125427,41763.37155
125428,3833.642605
125429,37054.14562
125430,324279.2672
125431,44579.73372
125432,39861.2171
125433,80039.19073
125434,17585.30373
125435,35465.71318
125436,30040.59953
125437,95558.93165
125438,28273.79526
125439,291438.7309
125440,51923.24811
125441,25011.99742
125442,62771.2857
125443,37481.73474
125444,176548.9057
125445,42519.31912
125446,44238.19966
125447,76852.0623
125448,73377.17035
125449,67362.12412
125450,327415.0037
125451,129091.7562
125452,55617.96422
125453,51892.77486
125454,60252.7743
125455,271591.7769
125456,22503.44414
125457,22791.6794
125458,290413.7478
125459,65203.05357
125460,16972.59
125461,23881.14289
125462,102941.9117
125463,30923.32768
125464,14191.48475
125465,90960.57739
125466,57787.65645
125467,65895.98263
125468,68831.31454
125469,115107.6634
125470,97085.89178
125471,39080.46303
125472,21917.20722
125473,11828.87412
125474,336078.571
125475,325565.5874
125476,55376.33415
125477,75387.30253
125478,32208.9626
125479,402079.6264
125480,93671.18851
125481,34082.59743
125482,52039.13592
125483,84086.73569
125484,65403.22379
125485,46530.69749
125486,55707.2543
125487,64247.49952
125488,80378.02144
125489,38152.25048
125490,131007.1409
125491,144532.6576
125492,265695.9626
125493,38087.60125
125494,57541.54624
125495,133661.4982
125496,221350.5256
125497,86561.94229
125498,230276.9691
125499,63124.98736
125500,199246.2394
125501,29235.64501
125502,48046.31972
125503,341008.4961
125504,33704.93894
125505,24406.93241
125506,155898.8559
125507,97449.57863
125508,88338.74025
125509,87024.21686
125510,448937.2089
125511,51221.90435
125512,46432.17478
125513,70441.50644
125514,41631.65217
125515,29229.8294
125516,32888.64713
125517,60084.48174
125518,56652.60555
125519,8805.659021
125520,129190.0652
125521,50062.46784
125522,58052.78755
125523,267569.2121
125524,78927.55978
125525,126618.5106
125526,20089.68463
125527,65744.65778
125528,168617.9291
125529,45723.76369
125530,112622.4447
125531,139043.796
125532,330302.9396
125533,25074.95382
125534,16557.19138
125535,486733.4723
125536,222043.9933
125537,38087.76911
125538,581456.6169
125539,39624.73079
125540,42486.24023
125541,307199.3542
125542,265183.6845
125543,246993.7315
125544,54298.29198
125545,159286.2263
125546,148992.4192
125547,197442.016
125548,109255.7714
125549,38689.48337
125550,29919.07399
125551,248791.9005
125552,22202.94566
125553,134934.4624
125554,227243.1451
125555,189999.0592
125556,140541.5831
125557,61477.4961
125558,273553.2531
125559,128866.8161
125560,29148.41002
125561,12899.22475
125562,42391.26969
125563,49485.73353
125564,36551.1151
125565,87480.93087
125566,259788.9329
125567,48237.62221
125568,37300.97597
125569,553945.0878
125570,26404.93418
125571,134415.6923
125572,500240.9058
125573,28341.26598
125574,58457.9504
125575,27779.94131
125576,124564.8667
125577,134787.0307
125578,103545.4267
125579,10039.43887
125580,50984.25335
125581,182133.0489
125582,270149.5363
125583,51638.62878
125584,103281.8558
125585,48248.91848
125586,314008.1368
125587,27593.87038
125588,141210.3488
125589,107445.2478
125590,40347.54448
125591,7805.894478
125592,115108.1926
125593,14491.18988
125594,54000.5325
125595,26072.20823
125596,250419.9371
125597,135340.9288
125598,36819.48991
125599,108014.9072
125600,27726.66175
125601,15848.81363
125602,45494.27717
125603,36770.26206
125604,80581.11469
125605,49930.10696
125606,86930.41623
125607,28270.66772
125608,74654.9518
125609,63945.44918
125610,11554.30396
125611,27706.9979
125612,101826.4348
125613,107149.7342
125614,76947.16291
125615,33451.98319
125616,73906.95705
125617,21251.02429
125618,39573.9829
125619,101343.7002
125620,51156.77872
125621,45965.04471
125622,20098.53433
125623,39000.91791
125624,60319.3507
125625,167682.3828
125626,60242.50349
125627,46323.08011
125628,34584.84138
125629,134120.2828
125630,23707.1502
125631,53507.23628
125632,32482.39457
125633,127133.1387
125634,95238.58485
125635,223677.8976
125636,170574.1689
125637,44931.24444
125638,64712.95585
125639,313198.5493
125640,20445.07556
125641,155283.9969
125642,43971.11885
125643,39477.37117
125644,61236.75747
125645,45535.33845
125646,44165.98086
125647,51090.64105
125648,72535.69889
125649,65196.97125
125650,38971.52926
125651,38317.45826
125652,106167.1376
125653,63733.64741
125654,35906.34974
125655,132632.2989
125656,53989.14317
125657,199172.0534
125658,72180.94004
125659,12774.78354
125660,32504.33744
125661,90469.14459
125662,106289.5146
125663,199727.4508
125664,48247.10368
125665,18537.68335
125666,115423.9786
125667,29668.1493
125668,94322.75706
125669,809028.0006
125670,17226.19533
125671,66197.11889
125672,35974.147
125673,39193.83729
125674,171617.3392
125675,150789.7196
125676,9455.82786
125677,44319.56755
125678,29578.51585
125679,34019.60388
125680,40649.01649
125681,57275.61535
125682,34604.14324
125683,29125.61429
125684,205598.5466
125685,226154.5624
125686,426754.9003
125687,106849.2106
125688,168457.2801
125689,106476.3927
125690,493890.1488
125691,106438.3052
125692,36598.6518
125693,65284.61305
125694,113973.8871
125695,373756.5155
125696,64283.37579
125697,15078.24085
125698,15422.93801
125699,53211.58462
125700,49894.7802
125701,104488.7502
125702,43795.12014
125703,43626.56087
125704,174607.8297
125705,19659.67179
125706,66368.45043
125707,47515.30148
125708,96879.73333
125709,73297.88697
125710,3504.964147
125711,118233.2687
